model,task,cohort,metric,n,n_positive,ours,baseline,difference,p_raw,test,delong_variance,p_holm105,p_holm3780,p_holm19_conditional,p_holm684_conditional,significant_raw,significant_holm105,significant_holm3780,significant_holm19_conditional,significant_holm684_conditional
Hist. gradient boosting,1p/19q,UCSF,roc_auc,404,15,0.92476435304198801,0.65861182519280204,0.26615252784918597,0.00032501387778476076,paired DeLong,0.0060924936528345859,0.029901276756197991,0.50962176036650486,0.004550194288986651,0.077678316790557825,True,True,False,True,False
Hist. gradient boosting,Grade,Xijing,accuracy,92,73,0.89130434782608692,0.59782608695652173,0.29347826086956519,1.7327256500720978e-06,exact McNemar,,0.00016807438805699348,0.0037478855811059475,2.5990884751081467e-05,0.0006237812340259552,True,True,True,True,True
Hist. gradient boosting,Grade,Xijing,f1,92,73,0.9285714285714286,0.69918699186991873,0.22938443670150988,1.1374359019100641e-06,exact paired swap,,0.00010919384658336615,0.0024943969328887704,1.7061538528650962e-05,0.00041971384780481366,True,True,True,True,True
Hist. gradient boosting,Grade,Xijing,mcc,92,73,0.71446711393530837,0.17929721698262782,0.53516989695268058,4.3143518269061729e-06,exact paired swap,,0.00040123471990227407,0.0090126809664069947,6.4715277403592589e-05,0.0014884513802826296,True,True,True,True,True
Hist. gradient boosting,Grade,Xijing,roc_auc,92,73,0.92285508291276142,0.67411679884643116,0.24873828406633025,0.00022515436564439628,paired DeLong,0.0050256669185449092,0.014409879401241362,0.36655130726907714,0.0033773154846659442,0.055838282679810274,True,True,False,True,False
Hist. gradient boosting,IDH,Xijing,accuracy,105,17,0.92380952380952386,0.61904761904761907,0.30476190476190479,9.7061274573206902e-09,exact McNemar,,7.5707794167101383e-07,2.4372086045332253e-05,1.5529803931713104e-07,4.2512838263064623e-06,True,True,True,True,True
Hist. gradient boosting,IDH,Xijing,f1,105,17,0.80952380952380953,0.41176470588235292,0.39775910364145661,8.2218321040272944e-09,exact paired swap,,6.0841557569801977e-07,2.0702573237940727e-05,1.3154931366443671e-07,3.6093842936679823e-06,True,True,True,True,True
Hist. gradient boosting,IDH,Xijing,mcc,105,17,0.78624539310689645,0.29707735421632592,0.48916803889057053,8.1781763583421955e-09,exact paired swap,,6.0518505051732243e-07,2.0600826246663989e-05,1.3085082173347513e-07,3.5983975976705661e-06,True,True,True,True,True
Hist. gradient boosting,IDH,Xijing,roc_auc,105,17,0.98195187165775411,0.85695187165775399,0.12500000000000011,0.010739915934128375,paired DeLong,0.0029551189304615625,0.5906953763770606,1,0.14617680485750695,1,True,False,False,False,False
Hist. gradient boosting,1p/19q,Xijing,accuracy,59,5,0.88135593220338981,0.71186440677966101,0.16949152542372881,0.0106353759765625,exact McNemar,,0.829559326171875,1,0.0850830078125,1,True,False,False,False,False
Hist. gradient boosting,1p/19q,Xijing,f1,59,5,0.46153846153846156,0.32000000000000001,0.14153846153846156,0.22882080078125014,exact paired swap,,1,1,1,1,False,False,False,False,False
Hist. gradient boosting,1p/19q,Xijing,mcc,59,5,0.41277045446049859,0.29635327087547814,0.11641718358502046,0.31312561035156272,exact paired swap,,1,1,1,1,False,False,False,False,False
Hist. gradient boosting,1p/19q,Xijing,roc_auc,59,5,0.94814814814814807,0.82222222222222219,0.12592592592592589,0.046353420623058375,paired DeLong,0.0056097781918886033,1,1,0.49785030837531224,1,True,False,False,False,False
MLP (joint),Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.63137755102040816,0.20790816326530615,1.5854841466148815e-23,exact McNemar,,1.5854841466148816e-21,5.6474945302422078e-20,2.5367746345838104e-22,9.956840440741456e-21,True,True,True,True,True
MLP (joint),Grade,Development OOF,f1,784,521,0.87272727272727268,0.71071071071071068,0.162016562016562,2.6678140197079536e-20,exact paired swap,,2.5877795991167148e-18,9.2306365081895192e-17,4.0017210295619304e-19,1.5980205978050643e-17,True,True,True,True,True
MLP (joint),Grade,Development OOF,mcc,784,521,0.66306000754319727,0.20683752807408015,0.45622247946911709,1.2712235581562458e-26,exact paired swap,,1.2966480293193707e-24,4.6386947637121413e-23,2.2882024046812424e-25,8.3265143059234098e-24,True,True,True,True,True
MLP (joint),Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.65118994621340942,0.26364916838778885,1.4998548636665384e-36,paired DeLong,0.0004397695520960682,1.5598490582131998e-34,5.6139567547038535e-33,2.8497242409664228e-35,1.0109021781112468e-33,True,True,True,True,True
MLP (joint),IDH,Development OOF,accuracy,1355,281,0.89446494464944648,0.78007380073800736,0.11439114391143912,3.8518216250272871e-19,exact McNemar,,2.5807204887682824e-17,1.3161674492718239e-15,5.0073681125354734e-18,2.2802784020161542e-16,True,True,True,True,True
MLP (joint),IDH,Development OOF,f1,1355,281,0.77265500794912556,0.5329153605015674,0.23973964744755816,5.2029218456312655e-22,exact paired swap,,3.9542206026797616e-20,1.8303879052930791e-18,7.8043827684468984e-21,3.1945940132175972e-19,True,True,True,True,True
MLP (joint),IDH,Development OOF,mcc,1355,281,0.71178394409360823,0.39655086629775571,0.31523307779585252,5.3195764775635387e-22,exact paired swap,,4.0960738877239246e-20,1.8708950471590967e-18,7.9793647163453084e-21,3.2609003807464494e-19,True,True,True,True,True
MLP (joint),IDH,Development OOF,roc_auc,1355,281,0.94594988634631572,0.79228877976367984,0.15366110658263588,3.2991372227355726e-22,paired DeLong,0.00025515208964586514,3.0681976171440823e-20,1.1629458710142893e-18,5.6085332786504735e-21,2.0355676664278482e-19,True,True,True,True,True
MLP (joint),1p/19q,Development OOF,accuracy,571,90,0.79684763572679507,0.62697022767075306,0.16987740805604201,1.4228993668380717e-12,exact McNemar,,1.351754398496168e-10,4.1577119499008458e-09,2.4189289236247219e-11,7.4275346948947343e-10,True,True,True,True,True
MLP (joint),1p/19q,Development OOF,f1,571,90,0.546875,0.3861671469740634,0.1607078530259366,1.6101081032621633e-07,exact paired swap,,1.3202886446749739e-05,0.00037515518806008406,2.0931405342408121e-06,6.3921291699507878e-05,True,True,True,True,True
MLP (joint),1p/19q,Development OOF,mcc,571,90,0.46396530023727411,0.25593379018139506,0.20803151005587905,2.9972659831225945e-06,exact paired swap,,0.00023378674668356238,0.0063841765440511263,3.8964457780593728e-05,0.0010520403600760306,True,True,True,True,True
MLP (joint),1p/19q,Development OOF,roc_auc,571,90,0.85162855162855167,0.72430122430122423,0.12732732732732743,4.137956398849123e-06,paired DeLong,0.00081579095041444598,0.00029379490431828773,0.0086878669176355845,3.3103651190792984e-05,0.0014317329140017966,True,True,True,True,True
MLP (joint),Grade,UCSF,accuracy,495,396,0.87272727272727268,0.68484848484848482,0.18787878787878787,6.9576217234449517e-13,exact McNemar,,5.4965211615215122e-11,2.0531941705886054e-09,6.2618595511004567e-12,3.6666666482554897e-10,True,True,True,True,True
MLP (joint),Grade,UCSF,f1,495,396,0.91520861372812923,0.78028169014084503,0.1349269235872842,2.4860361440275694e-12,exact paired swap,,1.939108192341504e-10,7.2194489622560613e-09,2.4860361440275693e-11,1.2927387948943361e-09,True,True,True,True,True
MLP (joint),Grade,UCSF,mcc,495,396,0.68838120352133136,0.27055502418939081,0.41782617933194055,9.684518547542693e-14,exact paired swap,,8.1349955799358621e-12,2.938282927324453e-10,9.6845185475426928e-13,5.2102709785779686e-11,True,True,True,True,True
MLP (joint),Grade,UCSF,roc_auc,495,396,0.95464748495051532,0.72337006427915518,0.23127742067136015,5.4472097835391672e-14,paired DeLong,0.0009690319742197695,4.7390725116790751e-12,1.6657567518062773e-10,8.7155356536626675e-13,2.9632821222453067e-11,True,True,True,True,True
MLP (joint),IDH,UCSF,accuracy,495,103,0.92525252525252522,0.73535353535353531,0.1898989898989899,1.1655325826956963e-16,exact McNemar,,8.5083878536785828e-15,3.7996362195879697e-13,1.5151923575044052e-15,6.7134676763272104e-14,True,True,True,True,True
MLP (joint),IDH,UCSF,f1,495,103,0.82790697674418601,0.46090534979423869,0.36700162694994731,3.4054839627989677e-16,exact paired swap,,2.5881678117272154e-14,1.0999713199840666e-12,5.1082259441984516e-15,1.9411258587954116e-13,True,True,True,True,True
MLP (joint),IDH,UCSF,mcc,495,103,0.78138872056826103,0.29690109596973391,0.48448762459852712,1.2010134724436575e-16,exact paired swap,,9.6081077795492601e-15,3.9129018932214363e-13,1.8015202086654865e-15,6.9058274665510303e-14,True,True,True,True,True
MLP (joint),IDH,UCSF,roc_auc,495,103,0.95321478105805435,0.74148008718050318,0.21173469387755117,1.3583165659732609e-14,paired DeLong,0.00077389715427027077,1.1953185780564697e-12,4.1985565054233497e-11,2.3091381621545434e-13,7.4843242785126683e-12,True,True,True,True,True
MLP (joint),1p/19q,UCSF,accuracy,404,15,0.84653465346534651,0.52722772277227725,0.31930693069306926,6.1910178633033652e-28,exact McNemar,,5.8814669701381968e-26,2.2782945736956382e-24,8.6674250086247113e-27,4.086071789780221e-25,True,True,True,True,True
MLP (joint),1p/19q,UCSF,f1,404,15,0.26190476190476192,0.12785388127853881,0.13405088062622311,4.0882548217926118e-09,exact paired swap,,3.2706038574340893e-07,1.0429138050392953e-05,4.0882548217926117e-08,1.8356264149848826e-06,True,True,True,True,True
MLP (joint),1p/19q,UCSF,mcc,404,15,0.2935348174107989,0.1682496526860604,0.1252851647247385,0.021109255876287553,exact paired swap,,1,1,0.14776479113401286,1,True,False,False,False,False
MLP (joint),1p/19q,UCSF,roc_auc,404,15,0.92476435304198801,0.78988860325621257,0.13487574978577543,0.0080424938975678893,paired DeLong,0.0031399466203828638,0.51471960944434492,1,0.0804249389756789,1,True,False,False,False,False
MLP (joint),Grade,Xijing,accuracy,92,73,0.89130434782608692,0.77173913043478259,0.11956521739130432,0.00960540771484375,exact McNemar,,0.4034271240234375,1,0.08644866943359375,1,True,False,False,False,False
MLP (joint),Grade,Xijing,f1,92,73,0.9285714285714286,0.85906040268456374,0.069511025886864863,0.00960540771484375,exact paired swap,,0.39382171630859375,1,0.08644866943359375,1,True,False,False,False,False
MLP (joint),Grade,Xijing,mcc,92,73,0.71446711393530837,0.26180256609660785,0.45266454783870053,0.00076484680175781163,exact paired swap,,0.040536880493164014,1,0.0084133148193359271,0.1669595250890186,True,True,False,True,False
MLP (joint),Grade,Xijing,roc_auc,92,73,0.92285508291276142,0.63302090843547232,0.2898341744772891,0.00034477470823066173,paired DeLong,0.0072937695626542369,0.019652158369147719,0.53853809425629362,0.0044820712069986021,0.082056380558897496,True,True,False,True,False
MLP (joint),IDH,Xijing,accuracy,105,17,0.92380952380952386,0.76190476190476186,0.161904761904762,0.000244140625,exact McNemar,,0.006103515625,0.3935546875,0.0009765625,0.059814453125,True,True,False,True,False
MLP (joint),IDH,Xijing,f1,105,17,0.80952380952380953,0.54545454545454541,0.26406926406926412,0.00019145011901855466,exact paired swap,,0.0044033527374267569,0.31512689590454096,0.00076580047607421864,0.048588802675324151,True,True,False,True,True
MLP (joint),IDH,Xijing,mcc,105,17,0.78624539310689645,0.47601508693469313,0.31023030617220332,0.00018644332885742185,exact paired swap,,0.0042881965637207023,0.30833817137182895,0.00074577331542968739,0.047543048858642571,True,True,False,True,True
MLP (joint),IDH,Xijing,roc_auc,105,17,0.98195187165775411,0.87700534759358284,0.10494652406417126,0.012994104371512079,paired DeLong,0.0022219508235208655,0.6706244581979971,1,0.15592925245814496,1,True,False,False,False,False
MLP (joint),1p/19q,Xijing,accuracy,59,5,0.88135593220338981,0.47457627118644069,0.40677966101694912,1.516193151473999e-06,exact McNemar,,0.0001561678946018219,0.0033007524907588959,2.7291476726531982e-05,0.00055037811398506165,True,True,True,True,True
MLP (joint),1p/19q,Xijing,f1,59,5,0.46153846153846156,0.24390243902439024,0.21763602251407133,0.0095732212066650304,exact paired swap,,0.9286024570465079,1,0.11487865447998036,1,True,False,False,False,False
MLP (joint),1p/19q,Xijing,mcc,59,5,0.41277045446049859,0.24322084326969809,0.1695496111908005,0.2114713825285435,exact paired swap,,1,1,1,1,False,False,False,False,False
MLP (joint),1p/19q,Xijing,roc_auc,59,5,0.94814814814814807,0.82962962962962972,0.11851851851851836,0.10622853157364337,paired DeLong,0.0090355100033646489,1,1,0.49785030837531224,1,False,False,False,False,False
Random forest,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.61734693877551017,0.22193877551020413,2.6352982096385664e-26,exact McNemar,,2.7143571559277232e-24,9.5898501848747428e-23,4.7435367773494198e-25,1.7155791344747068e-23,True,True,True,True,True
Random forest,Grade,Development OOF,f1,784,521,0.87272727272727268,0.66887417218543044,0.20385310054184225,2.630778765757884e-26,exact paired swap,,2.7360099163881992e-24,9.5760347073586978e-23,4.7354017783641909e-25,1.7152677552741403e-23,True,True,True,True,True
Random forest,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.25480072477758875,0.40825928276560852,1.9544650831972676e-24,exact paired swap,,1.9349204323652949e-22,7.0243475090109791e-21,3.1271441331156281e-23,1.2547665834126457e-21,True,True,True,True,True
Random forest,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.71717156973646756,0.1976675448647307,2.8156083429896364e-24,paired DeLong,0.00038316850644579115,2.1961745075319163e-22,1.0102402734646816e-20,4.0345719426601957e-23,1.8019893395133673e-21,True,True,True,True,True
Random forest,IDH,Development OOF,accuracy,1355,281,0.89446494464944648,0.77564575645756462,0.11881918819188186,5.3661189538899734e-22,exact McNemar,,3.8636056468007809e-20,1.8867274241877147e-18,8.04917843083496e-21,3.2840647997806636e-19,True,True,True,True,True
Random forest,IDH,Development OOF,f1,1355,281,0.77265500794912556,0.56321839080459768,0.20943661714452788,2.2426437051412605e-21,exact paired swap,,1.6819827788559454e-19,7.8470103242892701e-18,3.1397011871977646e-20,1.3590420853156038e-18,True,True,True,True,True
Random forest,IDH,Development OOF,mcc,1355,281,0.71178394409360823,0.43415115941318949,0.27763278468041874,5.700199811951665e-21,exact paired swap,,4.2751498589637489e-19,1.9882296944087407e-17,7.9802797367323313e-20,3.4372204866068541e-18,True,True,True,True,True
Random forest,IDH,Development OOF,roc_auc,1355,281,0.94594988634631572,0.83298541389159497,0.11296447245472074,1.6545478413730576e-17,paired DeLong,0.00017935063382233074,1.2740018378572543e-15,5.5063352160895354e-14,2.6472765461968921e-16,9.6956503504461178e-15,True,True,True,True,True
Random forest,1p/19q,Development OOF,accuracy,571,90,0.79684763572679507,0.69877408056042034,0.098073555166374726,4.9488616272208655e-06,exact McNemar,,0.00025239194298826416,0.01028868332299218,2.9693169763325191e-05,0.001692510676509536,True,True,True,True,True
Random forest,1p/19q,Development OOF,f1,571,90,0.546875,0.38571428571428573,0.16116071428571427,6.3782621905505281e-06,exact paired swap,,0.00042734356676688538,0.013081815752819134,5.7404359714954751e-05,0.0021367178338344271,True,True,True,True,True
Random forest,1p/19q,Development OOF,mcc,571,90,0.46396530023727411,0.24533751488927685,0.21862778534799726,9.9150198237441332e-06,exact paired swap,,0.0006742213480146011,0.01990935980607822,9.9150198237441325e-05,0.0032521265021880756,True,True,True,True,True
Random forest,1p/19q,Development OOF,roc_auc,571,90,0.85162855162855167,0.7585239085239085,0.09310464310464317,0.00049986788257147974,paired DeLong,0.00080055690397598327,0.021494318950573629,0.75230116327007701,0.00099973576514295948,0.11376953124999999,True,True,False,True,False
Random forest,Grade,UCSF,accuracy,495,396,0.87272727272727268,0.56767676767676767,0.30505050505050502,1.9585783272828679e-28,exact McNemar,,1.9977498938285253e-26,7.2193197143646511e-25,3.1337253236525886e-27,1.2965788526612586e-25,True,True,True,True,True
Random forest,Grade,UCSF,f1,495,396,0.91520861372812923,0.65483870967741931,0.26036990405070992,3.8931243332551822e-29,exact paired swap,,3.9320555765877337e-27,1.4385094411377898e-25,6.2289989332082915e-28,2.5928208059479515e-26,True,True,True,True,True
Random forest,Grade,UCSF,mcc,495,396,0.68838120352133136,0.24149509327065166,0.4468861102506797,6.7898481673291612e-23,exact paired swap,,6.8577466490024533e-21,2.4076801601349203e-19,1.1542741884459574e-21,4.2436551045807257e-20,True,True,True,True,True
Random forest,Grade,UCSF,roc_auc,495,396,0.95464748495051532,0.75968013468013473,0.19496735027038059,1.7444813880796857e-11,paired DeLong,0.00086625094902544942,1.2560265994173737e-09,4.9316488841012713e-08,2.6167220821195285e-10,8.8096310098024135e-09,True,True,True,True,True
Random forest,IDH,UCSF,accuracy,495,103,0.92525252525252522,0.76161616161616164,0.16363636363636358,2.9104262119827914e-14,exact McNemar,,1.717151465069847e-12,8.9466501756351003e-11,2.6193835907845121e-13,1.5978239903785525e-11,True,True,True,True,True
Random forest,IDH,UCSF,f1,495,103,0.82790697674418601,0.43269230769230771,0.3952146690518783,2.3584879136905372e-15,exact paired swap,,1.6037717813095652e-13,7.4481048314347168e-12,2.8301854964286447e-14,1.3231117195803914e-12,True,True,True,True,True
Random forest,IDH,UCSF,mcc,495,103,0.78138872056826103,0.28183570946036612,0.49955301110789491,2.0251596508642244e-15,exact paired swap,,1.4378633521135994e-13,6.4035548160326776e-12,2.6327075461234917e-14,1.1381397237856941e-12,True,True,True,True,True
Random forest,IDH,UCSF,roc_auc,495,103,0.95321478105805435,0.73040915395284334,0.22280562710521101,8.3531980112819168e-15,paired DeLong,0.00084302245471818815,7.5178782101537247e-13,2.5986799013098042e-11,1.5035756420307449e-13,4.6443780942727454e-12,True,True,True,True,True
Random forest,1p/19q,UCSF,accuracy,404,15,0.84653465346534651,0.82673267326732669,0.01980198019801982,0.23039623635948664,exact McNemar,,1,1,0.69118870907845986,1,False,False,False,False,False
Random forest,1p/19q,UCSF,f1,404,15,0.26190476190476192,0.14634146341463414,0.11556329849012778,0.0323700094889059,exact paired swap,,1,1,0.097110028466717707,1,True,False,False,False,False
Random forest,1p/19q,UCSF,mcc,404,15,0.2935348174107989,0.12362594189842202,0.16990887551237688,0.030536550929658995,exact paired swap,,1,1,0.18321930557795396,1,True,False,False,False,False
Random forest,1p/19q,UCSF,roc_auc,404,15,0.92476435304198801,0.67112253641816622,0.25364181662382179,0.00019346669837416822,paired DeLong,0.0051082140218540817,0.018185869647171813,0.31825271882550671,0.0030954671739866916,0.048753607990290389,True,True,False,True,True
Random forest,Grade,Xijing,accuracy,92,73,0.89130434782608692,0.5,0.39130434782608692,7.4669515015557408e-10,exact McNemar,,7.6162905315868556e-08,1.9690351109602489e-06,1.1947122402489185e-08,3.4497315937187523e-07,True,True,True,True,True
Random forest,Grade,Xijing,f1,92,73,0.9285714285714286,0.61016949152542377,0.31840193704600483,3.2378011383116292e-10,exact paired swap,,3.3025571610778616e-08,8.6611180449836083e-07,5.1804818212986067e-09,1.5347177395597121e-07,True,True,True,True,True
Random forest,Grade,Xijing,mcc,92,73,0.71446711393530837,0.015764142345717894,0.69870297158959049,4.8021320253610685e-09,exact paired swap,,4.8981746658682897e-07,1.2221426004543919e-05,7.6834112405777097e-08,2.1417508833110366e-06,True,True,True,True,True
Random forest,Grade,Xijing,roc_auc,92,73,0.92285508291276142,0.60021629416005773,0.32263878875270369,1.4623989757287271e-05,paired DeLong,0.0059598826574292435,0.0012869110986412798,0.028677643914040339,0.00026323181563117089,0.0046065567735454902,True,True,True,True,True
Random forest,IDH,Xijing,accuracy,105,17,0.92380952380952386,0.7142857142857143,0.20952380952380956,1.3720244169235229e-05,exact McNemar,,0.00045276805758476257,0.027085737725512461,9.6041709184646606e-05,0.0043589395732353048,True,True,True,True,True
Random forest,IDH,Xijing,f1,105,17,0.80952380952380953,0.4642857142857143,0.34523809523809523,9.0338289737701416e-06,exact paired swap,,0.00030715018510818481,0.018239300698041916,7.2270631790161133e-05,0.0029811635613441467,True,True,True,True,True
Random forest,IDH,Xijing,mcc,105,17,0.78624539310689645,0.35773962226167527,0.42850577084522118,8.6762011051177995e-06,exact paired swap,,0.00029499083757400518,0.017543278634548191,6.9409608840942396e-05,0.0028804987668991093,True,True,True,True,True
Random forest,IDH,Xijing,roc_auc,105,17,0.98195187165775411,0.82018716577540096,0.16176470588235314,0.0075043282030194383,paired DeLong,0.0044236387093613801,0.45129586672909833,1,0.12006925124831101,1,True,False,False,False,False
Random forest,1p/19q,Xijing,accuracy,59,5,0.88135593220338981,0.79661016949152541,0.084745762711864403,0.1334228515625,exact McNemar,,1,1,0.4375,1,False,False,False,False,False
Random forest,1p/19q,Xijing,f1,59,5,0.46153846153846156,0.33333333333333331,0.12820512820512825,0.27832031250000006,exact paired swap,,1,1,1,1,False,False,False,False,False
Random forest,1p/19q,Xijing,mcc,59,5,0.41277045446049859,0.27873117693472471,0.13403927752577388,0.29846191406250006,exact paired swap,,1,1,1,1,False,False,False,False,False
Random forest,1p/19q,Xijing,roc_auc,59,5,0.94814814814814807,0.82777777777777783,0.12037037037037024,0.077621470581032109,paired DeLong,0.0071729171519527898,1,1,0.49785030837531224,1,False,False,False,False,False
AGGN,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.86232238383337101,0.052516730767827258,4.4293355120927765e-06,paired DeLong,0.00013969561245200977,,,3.1005348584649432e-05,0.0015236914161599151,True,False,False,True,True
AGGN,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.79974489795918369,0.039540816326530615,0.0040038366040454328,exact McNemar,,,,0.02802685622831803,0.73828125,True,False,False,True,False
AGGN,Grade,Development OOF,f1,784,521,0.87272727272727268,0.84742468415937799,0.02530258856789469,0.015255159451783714,exact paired swap,,,,0.106786116162486,1,True,False,False,False,False
AGGN,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.55665558575369745,0.10640442178949983,0.00022579425516425981,exact paired swap,,,,0.0015805597861498187,0.055838282679810274,True,False,False,True,False
CMTLNet,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.8428074118943536,0.072031702706844669,1.7137656015847397e-09,paired DeLong,0.00014856552130595112,,,1.5423890414262656e-08,7.8661841112739555e-07,True,False,False,True,True
CMTLNet,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.78316326530612246,0.056122448979591844,0.00010089861318962959,exact McNemar,,,,0.0008071889055170367,0.026666871140723379,True,False,False,True,True
CMTLNet,Grade,Development OOF,f1,784,521,0.87272727272727268,0.82581967213114749,0.046907600596125198,9.211257643177597e-05,exact paired swap,,,,0.00073690061145420776,0.02468617048371596,True,False,False,True,True
CMTLNet,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.55088393377408063,0.11217607376911665,0.00010155340373090547,exact paired swap,,,,0.00081242722984724378,0.02670854518122814,True,False,False,True,True
DenseNet121 3D,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.90006787181714021,0.014771242784058058,0.039396107065865611,paired DeLong,7.0619741526789729e-05,,,0.039396107065865611,1,True,False,False,True,False
DenseNet121 3D,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.82270408163265307,0.016581632653061229,0.10155840936824782,exact McNemar,,,,0.20311681873649565,1,False,False,False,False,False
DenseNet121 3D,Grade,Development OOF,f1,784,521,0.87272727272727268,0.8622398414271556,0.010487431300117089,0.14473390380815526,exact paired swap,,,,0.35083414877202801,1,False,False,False,False,False
DenseNet121 3D,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.61691764742623623,0.046142360116961045,0.034074483539033439,exact paired swap,,,,0.068148967078066877,1,True,False,False,False,False
EfficientNet-B0 3D,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.83333090065171544,0.081508213949482822,3.8880277117053499e-12,paired DeLong,0.00014189221595682178,,,4.2768304828758849e-11,2.0023342715282553e-09,True,False,False,True,True
EfficientNet-B0 3D,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.74872448979591832,0.090561224489795977,2.516077768472767e-09,exact McNemar,,,,2.7676855453200436e-08,1.1397832291181633e-06,True,False,False,True,True
EfficientNet-B0 3D,Grade,Development OOF,f1,784,521,0.87272727272727268,0.79064824654622745,0.082079026181045234,3.7770931364178234e-10,exact paired swap,,,,4.5325117637013881e-09,1.7790108672527947e-07,True,False,False,True,True
EfficientNet-B0 3D,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.50318340614512114,0.15987660139807613,7.6556511032390171e-08,exact paired swap,,,,8.4212162135629184e-07,3.1617839056377138e-05,True,False,False,True,True
GlioMT image-only Transformer,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.73556264276800243,0.17927647183319584,1.0295634664103095e-21,paired DeLong,0.00035597316339770519,,,1.2354761596923715e-20,6.2906327797669915e-19,True,False,False,True,True
GlioMT image-only Transformer,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.7142857142857143,0.125,1.1626746239348594e-11,exact McNemar,,,,1.3952095487218314e-10,5.9180138358284348e-09,True,False,False,True,True
GlioMT image-only Transformer,Grade,Development OOF,f1,784,521,0.87272727272727268,0.77909270216962523,0.093634570557647456,7.0199138128548357e-10,exact paired swap,,,,7.7219051941403195e-09,3.2502200953517888e-07,True,False,False,True,True
GlioMT image-only Transformer,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.376781228795047,0.28627877874815028,4.3401436215701548e-14,exact paired swap,,,,5.2081723458841857e-13,2.3697184173773046e-11,True,False,False,True,True
2.5D Hybrid MTL,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.83424315625843848,0.080595958342759788,1.8258835015565403e-09,paired DeLong,0.00018665266536804168,,,1.5423890414262656e-08,8.3442876021133889e-07,True,False,False,True,True
2.5D Hybrid MTL,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.80867346938775508,0.030612244897959218,0.012510674995949534,exact McNemar,,,,0.075064049975697211,1,True,False,False,False,False
2.5D Hybrid MTL,Grade,Development OOF,f1,784,521,0.87272727272727268,0.853515625,0.019211647727272685,0.035676726263943234,exact paired swap,,,,0.17838363131971618,1,True,False,False,False,False
2.5D Hybrid MTL,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.5787682484670158,0.084291759076181472,0.0010857794080693698,exact paired swap,,,,0.0065146764484162187,0.22801367569456765,True,False,False,True,False
MFEFNet,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.88837640396137874,0.026462710639819531,0.0024301584429822364,paired DeLong,8.8299348203340933e-05,,,0.0048603168859644727,0.46902057949557163,True,False,False,True,False
MFEFNet,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.8392857142857143,0,0.5419355614943554,exact McNemar,,,,0.5419355614943554,1,False,False,False,False,False
MFEFNet,Grade,Development OOF,f1,784,521,0.87272727272727268,0.87861271676300579,-0.0058854440357331006,0.72669520106729379,exact paired swap,,,,0.72669520106729379,1,False,False,False,False,False
MFEFNet,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.6409289638230119,0.022131043720185373,0.20081933566108356,exact paired swap,,,,0.20081933566108356,1,False,False,False,False,False
MTTU-Net,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.8816549046510439,0.033184209950154364,0.00016510730530653727,paired DeLong,8.5425129165344805e-05,,,0.00066042922122614908,0.042432577463780076,True,False,False,True,True
MTTU-Net,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.8125,0.026785714285714302,0.016708360801048806,exact McNemar,,,,0.083541804005244025,1,True,False,False,False,False
MTTU-Net,Grade,Development OOF,f1,784,521,0.87272727272727268,0.85741998060135793,0.015307292125914751,0.05467175094589672,exact paired swap,,,,0.21868700378358688,1,False,False,False,False,False
MTTU-Net,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.58405129795795152,0.079008709585245751,0.001261383313868824,exact paired swap,,,,0.0065146764484162187,0.26236772928471541,True,False,False,True,False
PrognosAIs WHO-2016 MTL,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.88585128044196959,0.028987834159228676,0.00075547296420370405,paired DeLong,8.3484971091758102e-05,,,0.0022664188926111123,0.1669595250890186,True,False,False,True,False
PrognosAIs WHO-2016 MTL,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.8125,0.026785714285714302,0.016708360801048806,exact McNemar,,,,0.083541804005244025,1,True,False,False,False,False
